id,d13C,d15N,AmountC,AmountN,CN
68,-43.9141915602441,0.515810081668507,1623.97169767475,96.1822468893897,16.8843185743241
69,NA,NA,NA,NA,NA
70,-44.7276481166114,0.987395924004589,1322.44698984412,65.745233835,20.1147203029659
71,-43.7638272512747,0.770582742376725,1532.0897697204,99.9324008306114,15.3312615026366
72,-44.1491349723475,1.61631355188768,1630.48456691779,79.8556335397916,20.4179028409478
73,-44.0881585632866,0.783191664917434,1531.40485532689,93.8405915372701,16.3192157065492
74,-43.9250653309846,0.479256756497001,1677.72542944949,76.6418166438657,21.8904705409769
75,-43.8382526126243,-0.100069950812567,1428.61222407047,65.6197615392285,21.7710669859173
76,NA,NA,NA,NA,NA
77,-43.132771073886,0.228056917800689,1679.54966534714,108.405511376303,15.4932128821107
78,-44.4105791294895,-0.249949266669701,1625.52075612566,86.0359385704477,18.8935087259455
79,NA,NA,NA,NA,NA
80,-44.1638169313913,1.3325181461204,1484.2291356638,79.8558503821626,18.5863543943342
81,NA,NA,NA,NA,NA
82,-44.5361813639902,0.652961044650858,1640.7257759459,70.3191397204462,23.3325632604239
83,-43.1865005364012,-0.794927797161301,1548.55244007307,51.7999146214687,NA
84,-43.9803801030182,1.04175775713942,1580.85649072603,94.5703303597235,16.7161993059855
85,-44.3839897959884,0.859512078245784,1532.02197219161,78.9014677488683,19.4169007992071
86,-44.5427354268945,-0.281456008353022,1300.47925464519,48.7060031749956,NA
87,-43.9545599512319,0.731112768837076,1530.25769370379,72.2737272674484,21.1730839346514
88,-43.1628037221298,0.140430799215729,1523.3076119323,74.487821976945,20.4504249352839
89,NA,1.158226579109,1379.28179123506,83.6185254226826,16.4949308094461
90,-44.2485582980455,-0.337823366127418,1627.09935754315,77.4226922234899,21.0157940884609
91,NA,0.179120634197371,1459.55374171124,62.1737900897317,23.4753863260508
92,-44.3995902074793,1.05722732433973,1553.85517994033,84.0114718284464,18.4957499984448
93,-44.4571358839959,-0.389476326898743,1470.19361327567,79.4836680249063,18.4968012902347
94,-43.8557894689544,0.0683998672366135,1420.74332511712,91.3256248536817,15.5568968445973
95,-44.1584125665742,1.88147010188613,1330.47789219997,61.0171671383928,21.8049764451096
96,-44.1522824406562,0.551365726196926,1631.2622430329,82.2087714891328,19.8429220323349
97,-44.8010023291706,0.564565803683942,1305.06937807831,52.8640673045432,24.6872676398502
98,-43.7160320281009,0.218604096061274,1644.06888299691,101.260611851382,16.236015691964
99,-42.7820103573436,0.783635653700024,1409.47308416188,71.9468524681319,19.5904759667727
100,-42.8991026634472,0.625936036620365,1534.40529614906,54.6470969272885,NA
101,-43.4375981803889,1.13315969801595,1389.20342517021,61.9995726842918,22.4066612885249
102,-43.4257917388489,-0.373151764003749,1651.36473487781,84.4793210476983,19.5475616328098
103,-44.9441031618274,1.25958953185927,1394.35728386167,77.1839380258984,18.0653814708677
104,-43.3993872003172,0.194809069718665,1364.34000403856,61.6426114798278,22.1330662553943
105,-43.5314627149112,-1.07690544599871,1636.52023968551,51.9712396771741,NA
106,-43.6294042414114,0.144200185791641,1643.8895553097,89.1229216451262,18.445193727551
107,-44.352310897511,-0.264447589710594,1329.54088578409,89.6591430227998,14.8288377622124
108,-43.6981231825707,-0.183026558627235,1535.36560409293,79.9204311851522,19.2111776841636
109,-43.4003436796884,0.088910249362183,1595.37481600541,87.8951046927778,18.1508949967324
110,-44.5559019397954,1.40951859618981,1653.52927801064,96.3658701599397,17.1588683344659
111,NA,NA,NA,NA,NA
112,-43.2346612701888,0.392943020699543,1528.36684392337,91.8344702304058,16.6426271103738
113,NA,NA,NA,NA,NA
114,-44.3718416300823,0.423129323820382,1378.25982501024,64.4463135182847,21.3861701277793
115,NA,NA,NA,NA,NA
116,-42.9186366323992,-0.604948516394168,1521.90976357986,57.0470031994587,NA
117,-44.7027594001734,1.56845604731792,1334.58886878645,71.2406628100384,18.7335268390905
118,-44.3410255631058,0.61080066391538,1447.60749352273,84.0428983478021,17.2246260181552
119,-43.3978229103989,0.0928168145880489,1570.54375349016,88.1377730499944,17.8191903328361
120,-43.4756453623277,-0.149794472906765,1549.74387415715,96.8291671220043,16.0049282692319
121,-44.0614569730885,1.02861641216697,1379.5063147134,83.6260559769118,16.4961302861666
122,-44.7871268149147,0.963158509705249,1622.29932819264,80.3400920325425,20.1928985535081
123,-43.2308153736893,0.190193471340158,1505.16185235849,84.5147908335245,17.8094489439526
124,NA,NA,NA,NA,NA
125,-43.9232757747066,-0.512590810813506,1536.68005824776,79.7539830792878,19.2677531443171
126,-43.8158712916467,0.0458199143310838,1322.47770456397,68.1196904631796,19.4140298579131
127,-44.6048284249679,0.280051965947353,1258.69774613807,84.4615089014251,14.902619696353
128,-44.4678456567923,-0.0586820150212996,1509.66930131268,87.1970937641644,17.3132983697343
129,NA,NA,NA,NA,NA
130,NA,NA,NA,NA,NA
131,-44.1369020208927,-0.562677048379978,1450.63205772338,84.9460878174912,17.0770908348375
132,-44.1303484668862,1.36185590756682,1605.20676432,78.103658423326,20.5522608892363
133,-43.8862383645122,0.505641694695204,1659.62409133595,82.8454656915049,20.0327691743078
134,-44.4276799508628,0.137310186162827,1518.4901635516,79.1644025438222,19.1814769613278
135,-44.8503563271797,1.71036391589612,1477.81070571256,72.3450706075875,20.427248094462
136,-44.1867042189003,0.862072969327646,1353.13543756797,69.6982414697535,19.4141976760659
137,-44.3924835645339,-0.747047597659724,1596.10516858633,79.2086952114138,20.150630739797
138,-43.6851556421395,-0.251354844026594,1523.42430679155,105.463311629119,14.4450641958688
139,-44.1064553338397,0.148309386203061,1483.85475819062,92.6676026687072,16.0126593918211
140,-43.2846596892694,0.687315720630998,1369.86834112772,71.5561484446478,19.1439641582635
141,-44.2276972513305,0.560412575363258,1461.82035736002,60.4116866666664,24.1976418474442
142,-43.4981780626316,1.05758142852535,1494.99467921601,79.8995835840376,18.7109195336868
143,-44.459841890465,0.599463997091905,1546.71685133345,80.4974779915557,19.2144759056389
144,NA,-0.000369492131050543,1325.59672438436,NA,NA
145,-44.1525860776333,0.477892710243891,1403.47422887289,69.829978713742,20.0984484704805
146,NA,NA,NA,NA,NA
147,-44.1678659375115,0.78296050549306,1565.07392256907,93.2139893065406,16.7901184598185
148,NA,NA,NA,NA,NA
149,-43.6904860615825,1.37075920082454,1571.00723154103,75.0136705676368,20.9429457277992
150,-43.4328979472188,0.385036723775469,1337.92871203887,73.0527520031936,18.3145559250167
151,-43.7674920581429,-0.129648728304499,1377.34033324257,85.2467796198982,16.1570951933189
152,-43.901760614314,-0.321342592513564,1650.85508303905,83.582488980219,19.7512074978977
153,-43.6302292195036,0.539550174205671,1544.96178159462,79.9225783724459,19.3307299771408
154,-42.9341936236626,0.0981232848983836,1696.93722736352,87.1102731935751,19.4803341230788
155,-43.5156995932497,0.354953301522793,1585.30368775505,96.7059795972001,16.3930265156112
156,-43.1198515330043,0.102901249924569,1525.54014504897,59.7606806627728,25.5274894484139
157,-43.6959762966542,-0.155261883947082,1525.92473225757,93.0252738947998,16.4033350117646
158,-44.6312741249832,0.233044014161141,1313.89500335221,81.7581945378217,16.0704992420594
159,-43.7633703591407,0.855116963831678,1513.52189446951,68.9077182631552,21.964475571364
160,-44.5008278775395,0.877115522915013,1385.59816888429,61.4005736244076,22.5665345955903
161,NA,NA,NA,NA,NA
162,-44.1997377241123,-0.304147902640314,1552.53273561931,59.8685513656388,25.9323584787853
163,-44.7112519705273,-0.106285762485695,1437.54555038006,69.1785747088664,20.7802134754855
164,NA,NA,NA,NA,NA
165,-44.0801420220304,0.697725819856053,1378.78735238673,71.0672017200262,19.4011769004013
166,-37.8355684058344,-0.288467815980728,1376.32752534381,85.9728935369235,16.008854287924
167,-36.676394986322,0.494887253555376,1751.85874343697,78.4800487070355,22.3223452622542
168,-37.9011060463597,-0.502919018938521,1593.58457594668,69.7230390071603,22.8559253675535
169,-37.2095660726285,NA,1436.0302467292,73.9902724661633,19.4083654359553
170,-37.7618285734713,1.00540484603994,1477.63641254274,91.3891749381939,16.1686153041873
171,-38.1567085829426,-0.218594585055944,1542.77469755369,89.2062622518135,17.2944663144692
172,-36.6774435082839,-2.04358960481673,1371.83721721307,76.0262819023784,18.0442497368814
173,-37.5509887368481,1.27069677952509,1618.89421908842,74.6373555361025,21.6901336798482
174,-38.6735143321449,-1.2533827702323,1557.52891812822,79.9125076957713,19.4904272564912
175,-37.6302834443478,0.295285639512255,1625.8932720193,98.7109234618359,16.4712598666743
176,-37.7544518826276,NA,1548.62523311724,87.5471893807158,17.6890342690814
177,NA,-0.0119167521906732,NA,NA,24.5124132079108
178,-37.7929018051324,-1.19280946337796,1419.75576322848,79.3639162472199,17.8891847877808
179,-37.2398223757283,-1.53054093203217,1357.26604889043,70.5944614368968,19.2262398673254
180,-38.8011249288951,-0.447702150227173,1429.35819168195,96.2873850337277,14.8447087973286
181,-37.4604206956718,-0.463522942237797,1651.86864740355,78.8766865591597,20.9424193568856
182,-38.1078279872643,0.127938278463175,1345.4115441989,70.2045339417624,19.1641688742636
183,-37.1805064456804,1.53646950130121,1628.19501132509,84.2496376693334,19.3258399248612
184,-38.9144511045788,-0.142102188801685,1560.38607203611,91.0581944000195,17.1361411492668
185,NA,0.855855054593774,1396.40695437649,74.6610895965927,18.7032758552217
186,-37.5769389843388,0.612713074501487,1695.60663522493,93.5931264147827,18.1167859241115
187,-37.8243172162799,-0.0688745624386287,1544.86602908101,101.231239993149,15.2607636653029
188,NA,NA,NA,NA,NA
189,-37.5607403522294,-0.178237554706469,1560.20409151346,85.4711151351572,18.2541679612613
190,-38.6394670271756,-0.0864995920875192,1592.57562574421,69.9644464826169,22.7626416817275
191,-37.8424292612588,0.367943233880918,1403.89643879763,83.8906814128974,16.7348317495224
192,-38.2785832719162,-0.641366107634594,1667.37180156934,95.7839419837942,17.4076339628144
193,-38.6712213944407,0.338682159663223,1560.7140701929,100.495983959307,15.5301138284776
194,NA,NA,NA,NA,NA
195,-37.6722868454275,0.0809968151147824,1513.00093942627,59.6510850033096,25.3641813781313
196,-37.1932526077832,-1.30677209110695,1667.99599440284,108.587183650011,15.3608919426346
197,-37.4092671904408,-0.119255911519162,1467.17002235803,64.326847462353,22.8080510741131
198,-38.4119812449899,-0.853752928121027,1534.03044708319,74.8869641280288,20.4846125750346
199,NA,NA,1535.67772159603,56.2928303858242,NA
200,NA,0.355872125935617,1300.04001500829,55.0606663058725,23.6110476358263
201,-38.0058976882842,-0.827545368661646,1442.87877101687,80.2593075841373,17.9777126721941
202,-38.3082782660246,-1.27618896239978,1487.66585891701,70.7107487787188,21.0387513159066
203,NA,NA,NA,NA,NA
204,-38.2932635510701,-1.20496158183447,1378.65531404622,89.4479057561312,15.412941224191
205,-37.3502775508275,1.43254206489292,1581.09178699984,78.6347392604219,20.1067848875749
206,-38.0593289325082,0.0317571078814805,1477.77476581903,71.4398817935887,20.6855712624045
207,NA,NA,NA,NA,NA
208,-37.4970825661894,-1.31790725871826,1701.066378309,92.0133907100749,18.4871611097226
209,NA,-0.375372958661617,1648.70447017023,66.8172703941635,24.6748252427001
210,-38.2995820931127,0.379982058067923,1634.38656430825,81.1463608790139,20.1412182456963
211,-38.619870445878,-0.0405326327999341,1391.03381538345,86.120149025252,16.1522457999414
212,-38.1031626011162,-0.26337291493464,1547.25611098963,87.1250138189796,17.7590343251408
213,NA,NA,NA,NA,NA
214,-37.9061301033447,-1.1832775411713,1579.66913632373,87.0130938309566,18.1543842055842
215,NA,-2.29418954319641,1346.64512105653,83.9139391438224,16.0479311875525
216,-37.8330676735904,0.0930982087881099,1598.51559785199,72.6281427536567,22.0095893581349
217,-37.9308450436145,1.1240321386359,1346.97816372622,72.032864783449,18.6994945678701
218,-38.1673082333332,0.497264474958164,1444.4403701376,64.3438073099332,22.4487861462716
219,-37.9512800901166,0.67849076572357,1469.89428813104,82.8617361956967,17.7391200766003
220,-37.8704188288552,0.175265205059843,1534.30435453684,62.6738685183757,24.4807667183811
221,-37.4077648683537,1.3622803194874,1638.40761498261,76.9504967691293,21.2917093946547
222,-38.3497712362823,-0.845670218620607,1365.32957695025,78.472128396894,17.3989109871561
223,-37.7805393006844,0.106993826181757,1346.77609208204,66.7756269756177,20.1686776010923
224,-39.0093530970323,0.342817550132798,1655.16568902453,100.136724140188,16.5290576782536
225,-38.1619027468397,0.162442428675222,1413.98023294315,77.1813618016393,18.3202291322245
226,-37.9866959180096,0.252395354122871,1586.34588482747,95.5649489633406,16.5996623451974
227,-38.524341677154,NA,1450.23989089998,76.3112398361952,19.0042763557894
228,-37.2159060526179,-0.534146155042795,1336.11667576563,54.2593965900577,24.6246136104369
229,-38.0297574649342,1.22585180907446,1435.47023505744,86.6129969546271,16.573381426917
230,-37.4444928838413,0.571053395237785,1442.18040023137,68.1781732731061,21.1531100203334
231,-38.5311366656555,-0.582050519069386,1621.07240295293,91.8256713594709,17.6538039848019
232,-38.1722204935733,-1.54126512197799,1617.5414118807,82.5845849666686,19.586481091278
233,-38.006507010787,-1.38378783971501,1461.18676352011,73.1791277649669,19.9672612689929
234,NA,NA,NA,NA,NA
235,-38.8333175396134,-1.15524387352734,1667.82471735975,107.523380492536,15.5112749405747
236,-37.9892573539956,-1.13791750415249,1665.08391824532,93.448101702156,17.818274399542
237,-38.2058886358079,0.466258869960255,1508.56259124456,77.7513170225116,19.4024056313771
238,-38.3857463337364,-0.558298408761851,NA,100.144277712489,19.04522732247
239,-37.4247635714748,-0.600651262740694,1420.75276999915,69.3144863720018,20.4971982678218
240,-38.4836724837819,-0.301525496470605,1611.01253708053,77.6846819498711,20.7378404164684
241,NA,1.71597937445054,1520.65776617232,84.6621583666572,17.9614812037583
242,-38.4170481721776,-0.24486786045384,1674.81956170015,89.9482943262871,18.6198034575814
243,-38.8117313906312,-0.190615116902472,1705.05534709016,105.484682318985,16.1640089310227
244,NA,NA,NA,NA,NA
245,-37.7441816751142,0.374504271736686,1442.01341554512,88.5989664531513,16.2757363124277
246,NA,NA,NA,NA,NA
247,-38.9240122319141,-0.521485753568155,1556.23313806985,52.6564005537853,NA
248,-37.7179677570365,0.0246872140065994,1346.9337574089,64.2750963585436,20.9557641095604
249,-38.2246348410702,0.441266908762827,1621.25210343353,106.047097084816,15.2880385036553
250,-37.8698587820861,0.854113167950495,1474.48690869708,84.5007718881736,17.4493898191649
251,-37.1444712112449,-0.621891375780969,1438.09460206322,64.2207574418822,22.3929872419311
252,-37.7809201978212,-0.0393303517380202,1634.11993272053,91.0329424559901,17.9508635954566
253,-38.0197640441798,-0.903419750450303,1555.51014657256,97.2047564259588,16.0024077397633
254,-38.1505554195729,-0.41371548986855,1414.83901701988,87.7955295270677,16.1151601299207
255,NA,-1.04673775796962,1442.71152243711,96.9258400667218,14.8846945401141
256,-37.9543197514529,-0.642133707625487,1467.63890719104,76.9093568516637,19.0827094032485
257,-38.0778442116286,-0.537187050084468,1546.75141355594,70.8836002773899,21.8210052466722
258,-37.8815362303238,0.454578470107266,1391.76135936966,86.043229821597,16.1751408246222
259,NA,-1.56768185083403,1582.93613703075,98.2276800338505,16.1149702047859
260,-38.1010289176957,-1.3554472652471,1301.27342427636,80.1915700333488,16.2270600729628
261,-37.8966745104061,0.259696319123611,1293.1767313748,51.5012432088094,25.1096216479994
262,-37.9318301213829,1.82438859734515,1575.72656919072,78.7752553612549,20.0028113138397
263,-38.3050053007137,-0.412932033846045,1590.3695870698,91.1813165217525,17.4418361977741
264,NA,-0.895264630273935,1602.65567039762,97.5036190863927,16.4368839373808
265,-37.4864814282056,-0.411262129819617,1441.31856300558,86.0169920345783,16.756207452897
266,NA,-0.904292266718955,NA,60.8619495527637,NA
267,-38.1507556573569,-1.06373363267883,1397.03654424134,80.0130646707223,17.4601054214154
268,-38.2705554090371,-0.433159451208772,1534.98652500347,89.6433207027177,17.1232671098153
269,-37.2714253723458,-0.558848557608686,1528.52433745638,104.030465053015,14.6930453178059
270,-37.3027039226425,-0.623271882265296,1362.11310271445,59.2110511966619,23.0043729200208
271,-37.5584418494318,0.634800265013355,1377.69001328807,84.9255932826214,16.2223183852633
272,-37.2859501562119,-0.121541107727709,1699.37407289565,113.768328424721,14.9371454817508
273,NA,-0.226239735830322,1334.58886878645,68.4288069058078,19.5033192763906
274,-38.0306218512222,-0.420911522745463,1288.5940747258,74.6933746273301,17.2517854649763
275,NA,NA,NA,NA,NA
276,NA,NA,NA,NA,NA
277,-37.5504279898595,0.9680640127613,1406.93416893638,76.1642822317342,18.4723616859632
278,NA,NA,NA,NA,NA
279,-37.929852678493,0.251656460120431,1504.02804878197,82.7059817198857,18.185239054122
280,-38.1342946827075,0.566107742866563,1644.13430822023,83.405799700637,19.7124698057139
281,-37.2742730093522,-1.45526515695018,1574.8767881318,74.9312817152729,21.0176144339301
282,-38.0247016133941,0.0775266615209362,1479.81390525333,63.4049926934952,23.3390754006844
283,-37.5535591118137,0.292705501475752,1512.71225785378,97.3461546785794,15.5395173322305
284,-37.5034690471433,0.527547027078844,1600.74694060278,72.9561128845529,21.9412312047906
285,-37.7635854893554,-0.0424831586267185,1457.96189140232,87.5978582868239,16.6438075075817
286,-38.2292606251697,0.0108893660927183,1239.75255068559,86.734541593387,14.2936427392165
287,-38.0350479529509,-1.28661163826487,1584.94303009052,102.960991041379,15.393626402193
288,-38.2424865605784,-0.431530245254416,1546.3203019203,69.5166236566259,22.2438924761115
289,NA,NA,NA,NA,NA
290,-38.2053493693064,-1.0485003379935,1357.81449855703,95.8384456959888,14.1677433173758
291,-38.1896058512507,-0.0137341350477459,1371.11043231932,77.1719862076317,17.7669449718495
292,-38.4375639892258,-1.19503264868121,1584.59214762015,97.6758785926362,16.2229628282004
293,-38.092760994955,-0.346407096747987,1690.3878030304,104.542467541153,16.1693887927887
294,-36.9715658873615,-2.08326389706189,1474.2147160118,76.7106224959398,19.2178692864841
295,NA,NA,NA,NA,NA
296,NA,0.0152736940173746,1447.94342147338,59.3444643929065,24.3989635138818
297,-38.2344006498477,1.2585380434474,1424.3650295885,67.971531125338,20.9553177044373
298,-38.4856669911317,0.407471872289863,1371.14427424712,85.3378195739349,16.0672522580588
299,-37.2344265317432,-0.728966777831844,1380.7889077575,61.2376799851341,22.5480277517485
300,-38.2559809851886,0.311392136277437,1301.10120899141,76.5347519283701,17.0001362284303
301,-38.3553728767736,-0.941956122311462,1402.91137640319,82.9501732520382,16.9126997738816
302,-38.086715417988,-0.459992644158491,1678.98952507021,74.0375150105655,22.6775510338321
303,-36.8457894326808,0.154337237927281,1282.49680505113,85.7582956751948,14.9547841984701
304,-37.6998862886296,0.298465689344699,1339.10420626903,69.4068369308776,19.2935489568938
305,-37.3034670603368,-0.154277362044952,1503.45563341962,76.9620378879211,19.5350288879965
306,-37.8598277961148,0.817160332351017,1499.70620828821,91.2074598791099,16.4428020501391
307,-38.4907770516691,-0.751736132887548,1418.6177148044,93.3732870220853,15.1929717807713
308,-38.1767824552785,0.435219814571346,1391.66576594796,78.9460610786831,17.6280582835024
309,-37.8101585503921,0.758777116172834,1339.21089989456,49.4811086283598,NA
310,-37.8699087651388,0.0564508501477592,1655.18772841608,87.3412827082489,18.9508062750235
311,NA,NA,NA,NA,NA
312,-37.7510873634889,-1.59422444886135,1599.56267903574,86.1240546689216,18.5727748790368
313,NA,NA,NA,NA,NA
314,-37.7297247870192,0.0866465978760299,1420.96116304889,61.3087248632972,23.1771443007055
315,-38.617804700337,-1.38808547265407,1286.28485738447,90.422275545987,14.2253095226551
316,-38.3973309580249,-0.868882234186137,1669.22273734107,93.371851274181,17.8771515672265
317,-37.6157139856539,0.724811120751382,1615.31469862727,94.9891140572763,17.0052612308108
318,-37.8769092491091,0.756495239905522,1619.83763117938,92.2697384283406,17.5554592304106
319,-37.3683942371677,0.0862152864342971,1493.98993577108,88.209765105552,16.9367862388407
320,-37.8813925217758,0.562379062681719,1589.08290526874,87.1870965139731,18.2261248373383
321,-38.1745724712976,-0.886324496471751,1583.7252649774,87.3189222666592,18.1372516273269
322,-37.4113238564094,-0.840274685625996,1445.8450939452,70.5963917996346,20.4804389726995
323,-37.5543916634798,-0.529881007137036,1491.28809991517,95.9765373166091,15.5380485857255
324,-37.3034144989604,0.0966412863871453,1303.77573860701,66.0889155622332,19.7276007257117
325,-37.289232179151,0.210316615785243,1364.6050042973,60.6121876989155,22.5137065019964
326,NA,NA,NA,NA,NA
327,-37.8710757300394,-0.73767006674564,1444.40200743008,74.3255453627259,19.4334532007948
328,-38.3710716559785,-0.788560291032521,1333.30426546724,80.1225278122394,16.6408162831773
329,-38.771244723499,-0.288756027791995,1678.60208912375,115.051731454916,14.5899767686809
330,-37.7522847805814,-0.365992426891549,1528.99307393275,62.0858630551113,24.6270728744725
331,-33.5496081121557,-1.51478733826493,1536.12190354679,79.0895947289785,19.4225537355543
332,-32.4709705539045,-1.05017549321871,1570.18239626137,57.8849390587716,NA
333,-33.1570547938029,-2.33944285417981,1586.17481547062,89.5564067966606,17.7114611026329
334,NA,NA,NA,NA,NA
335,-33.5153968709848,-2.8632271409004,1399.31054152666,82.6929229729453,16.9217690126212
336,-32.9541845674012,-2.46241397353957,1597.99208611665,115.381097319257,13.8496870219135
337,-32.5662397357334,-0.93079348866605,1614.41037326744,51.4375436146701,NA
338,-33.420131007266,-3.12011448251763,1374.45548925497,82.9546517963594,16.5687572606422
339,-33.8754255400819,-2.08040551134664,1560.36610224921,87.6794864988685,17.7962504635488
340,-32.5022222207665,-1.00531308226536,1423.9628958061,72.5683058713643,19.6223803037409
341,-33.6762275858597,-1.39813978331278,1331.23499081185,88.9847850338985,14.9602540513496
342,-32.9510800658629,-1.62783241610785,1621.76179750659,51.2925754532122,NA
343,-32.8431986600096,-1.08192871210117,1558.18411288554,66.6059584420446,23.3940648754623
344,-33.1566275943121,-2.1542325527951,1662.89718673809,107.888604861547,15.4130938005184
345,-33.5769590219863,-1.44478196822196,1650.47892361348,116.897132886165,14.1190710401831
346,-32.6226273344683,-0.842184350062192,1536.13633099495,59.4607101198822,25.8344767140833
347,-32.7966930803668,-3.04699772435874,1434.53342826363,109.365350191953,13.1168914628427
348,-33.9054275333763,-1.55594054597921,1377.26379548127,74.5998055537018,18.4620292942966
349,-33.8395012924346,0.00816599048628833,1360.39930193285,93.9186956002804,14.484861541548
350,-33.4092907095005,-2.32940384011525,1505.10499901387,82.5179515296088,18.2397280969077
351,-32.7296537331168,-0.114050996374433,1736.50395709448,66.5013332698128,26.112317929763
352,NA,NA,NA,NA,NA
353,NA,NA,NA,NA,NA
