id,biomass_subamb,biomass_log_subamb,leaf_mass_subamb,leaf_mass_log_subamb,seed_mass_subamb,seed_mass_log_subamb,stem_mass_subamb,stem_mass_log_subamb,ht_flag_subamb,ht_flower_subamb,AmountC_subamb,AmountN_subamb,d13C_subamb,d15N_subamb,CN_subamb,biomass_ambient,biomass_log_ambient,leaf_mass_ambient,leaf_mass_log_ambient,seed_mass_ambient,seed_mass_log_ambient,stem_mass_ambient,stem_mass_log_ambient,ht_flag_ambient,ht_flower_ambient,AmountC_ambient,AmountN_ambient,d13C_ambient,d15N_ambient,CN_ambient,biomass_elevated,biomass_log_elevated,leaf_mass_elevated,leaf_mass_log_elevated,seed_mass_elevated,seed_mass_log_elevated,stem_mass_elevated,stem_mass_log_elevated,ht_flag_elevated,ht_flower_elevated,AmountC_elevated,AmountN_elevated,d13C_elevated,d15N_elevated,CN_elevated,AmountC_high,AmountC_low,AmountN_high,AmountN_low,CN_high,CN_low,d13C_high,d13C_low,d15N_high,d15N_low,biomass_high,biomass_low,ht_flag_high,ht_flag_low,ht_flower_high,ht_flower_low,AmountC_high2,AmountN_high2,CN_high2,d13C_high2,d15N_high2,biomass_high2,ht_flag_high2,ht_flower_high2,biomass,biomass_log,leaf_mass,leaf_mass_log,seed_mass,seed_mass_log,stem_mass,stem_mass_log,ht_flag,ht_flower,AmountC,AmountN,d13C,d15N,CN
RIL023,0.15,-1.89711998488588,0.01,-4.60517018598809,0.1,-2.30258509299405,0.04,-3.2188758248682,8.4,16,NA,NA,NA,NA,NA,0.66,-0.415515443961666,0.02,-3.91202300542815,0.44,-0.82098055206983,0.2,-1.6094379124341,9.5,21.5,1544.86602908101,101.231239993149,-37.8243172162799,-0.0688745624386287,15.2607636653029,0.52,-0.653926467406664,0.02,-3.91202300542815,0.35,-1.04982212449868,0.15,-1.89711998488588,7.1,17.47,1567.36599095762,100.301044195751,-44.2287257104385,-0.0390264021855991,15.6266168864473,22.4999618766099,NA,-0.930195797398,NA,0.3658532211444,NA,-6.4044084941586,NA,0.0298481602530296,NA,-0.14,-0.51,-2.4,-1.1,-4.03,-5.5,NA,NA,NA,NA,NA,0.37,-1.3,1.47,0.443333333333333,-0.98885396541807,0.0166666666666667,-4.1430720656148,0.296666666666667,-1.39112925652085,0.13,-2.24181124072939,8.33333333333333,18.3233333333333,1556.11601001932,100.76614209445,-41.0265214633592,-0.0539504823121139,15.4436902758751
RIL024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIL025,0.07,-2.65926003693278,0,NA,0.05,-2.99573227355399,0.02,-3.91202300542815,8.97,15.33,1382.15645382625,64.4062490394745,NA,NA,21.4599743726595,0.35,-1.04982212449868,0.01,-4.60517018598809,0.23,-1.46967597005894,0.11,-2.20727491318972,10.47,22.13,1560.20409151346,85.4711151351572,-37.5607403522294,-0.178237554706469,18.2541679612613,0.48,-0.7339691750802,0.02,-3.91202300542815,0.32,-1.13943428318836,0.15,-1.89711998488588,11.73,21.47,1428.00168537923,80.2633123495785,-44.3059333053269,0.52219827083467,17.7914621709071,-132.20240613423,-178.04763768721,-5.20780278557871,-21.0648660956827,-0.4627057903542,3.2058064113982,-6.7451929530975,NA,0.700435825541139,NA,0.13,-0.28,1.26,-1.5,-0.66,-6.8,45.8452315529798,15.857063310104,-3.6685122017524,NA,NA,0.41,2.76,6.14,0.3,-1.48101711217055,0.01,-4.25859659570812,0.2,-1.8682808422671,0.0933333333333333,-2.67213930116792,10.39,19.6433333333333,1456.78741023965,76.7135588414034,-40.9333368287782,0.171980358064101,19.1685348349426
RIL026,0.32,-1.13943428318836,0.05,-2.99573227355399,0.16,-1.83258146374831,0.11,-2.20727491318972,13.27,23.9,1643.40995633705,118.662811989626,-33.6652280461908,-1.60465907832191,13.8494101798356,1.21,0.19062035960865,0.15,-1.89711998488588,0.51,-0.673344553263766,0.55,-0.59783700075562,19.5,37.4,1592.57562574421,69.9644464826169,-38.6394670271756,-0.0864995920875192,22.7626416817275,1.03,0.0295588022415444,0.05,-2.99573227355399,0.59,-0.527632742082372,0.38,-0.967584026261706,10.13,25.35,1623.10576175189,84.1325169224268,-42.6348258233952,0.995815628024911,19.292252521679,30.5301360076801,50.8343305928402,14.1680704398099,48.6983655070091,-3.4703891600485,-8.9132315018919,-3.9953587962196,4.9742389809848,1.08231522011243,-1.51815948623439,-0.18,-0.89,-9.37,-6.23,-12.05,-13.5,-20.3041945851601,-34.5302950671992,5.4428423418434,-8.9695977772044,2.60047470634682,0.71,-3.14,1.45,0.853333333333333,-0.306418373779389,0.0833333333333333,-2.62952817733129,0.42,-1.01118625303148,0.346666666666667,-1.25756531340235,14.3,28.8833333333333,1619.69711461105,90.9199251315566,-38.3131736322539,-0.231781014128173,18.6347681277474
RIL027,0.14,-1.96611285637283,0.02,-3.91202300542815,0.08,-2.52572864430826,0.04,-3.2188758248682,8.8,16.43,1557.25852342357,87.3893730504238,-33.3903406282716,-2.81081208806339,17.8197699453117,0.8,-0.22314355131421,0.06,-2.81341071676004,0.46,-0.776528789498996,0.28,-1.27296567581289,12.85,26.5,1403.89643879763,83.8906814128974,-37.8424292612588,0.367943233880918,16.7348317495224,0.82,-0.198450938723838,0.04,-3.2188758248682,0.5,-0.693147180559945,0.29,-1.23787435600162,11,27.1,1601.17688047448,93.1633124520805,-44.4206873759582,0.621945004987404,17.1867749045319,197.28044167685,153.36208462594,9.27263103918311,3.49869163752641,0.451943155009502,1.0849381957893,-6.5782581146994,4.4520886329872,0.254001771106486,-3.17875532194431,0.0199999999999999,-0.66,-1.85,-4.05,0.600000000000001,-10.07,43.9183570509099,5.7739394016567,-0.6329950407798,-11.0303467476866,3.43275709305079,0.68,2.2,10.67,0.586666666666667,-0.795902448803626,0.04,-3.3147698490188,0.346666666666667,-1.3318015381224,0.203333333333333,-1.9099052855609,10.8833333333333,23.3433333333333,1520.77728089856,88.1477889718006,-38.5511524218295,-0.606974616398356,17.247125533122
RIL028,NA,-0.446287102628419,NA,-1.56064774826467,0.17,-1.77195684193188,NA,-1.34707364796661,17.3,21.77,1506.55179424132,112.204344258247,-33.6473318713545,-1.47395718156482,13.4268579723961,NA,0.518793793415168,0.62,-0.478035800943,0.29,-1.23787435600162,0.77,-0.261364764134408,16.63,29,1667.37180156934,95.7839419837942,-38.2785832719162,-0.641366107634594,17.4076339628144,1.61,0.476234178996372,NA,-0.127833371509885,NA,NA,0.55,-0.59783700075562,11.43,NA,1410.16426984349,77.8103239008789,-43.6314272871699,-0.872515302092876,18.1230998554879,-257.20753172585,-160.82000732802,-17.9736180829153,16.4204022744528,0.7154658926735,-3.9807759904183,-5.3528440152537,4.63125140056169,-0.231149194458282,-0.832591073930226,NA,NA,-5.2,0.670000000000002,NA,-7.23,-96.38752439783,-34.3940203573681,4.6962418830918,-9.9840954158154,0.601441879471944,NA,-5.87,NA,1.61,0.18291362326104,0.62,-0.722172306905852,0.23,-1.50491559896675,0.66,-0.735425137618879,15.12,25.385,1528.02928855138,95.2662033809734,-38.5191141434802,-0.99594619709743,16.3191972635661
RIL029,0.4,-0.916290731874155,0.07,-2.65926003693278,0.2,-1.6094379124341,0.12,-2.12026353620009,11.1,18.45,1350.19095267609,82.91411998021,-34.0485546822967,-2.03447399228304,16.2842101321024,0.65,-0.430782916092454,0.07,-2.65926003693278,0.34,-1.07880966137193,0.24,-1.42711635564015,16.5,28.83,1560.7140701929,100.495983959307,-38.6712213944407,0.338682159663223,15.5301138284776,0.51,-0.673344553263766,0.03,-3.50655789731998,0.32,-1.13943428318836,0.15,-1.89711998488588,10.4,22.27,NA,NA,-44.1041097104975,0.658465434856421,19.1461267443881,NA,-210.52311751681,NA,-17.581863979097,3.6160129159105,0.754096303624802,-5.4328883160568,4.622666712144,0.319783275193198,-2.37315615194626,-0.14,-0.25,-6.1,-5.4,-6.56,-10.38,NA,NA,2.8619166122857,-10.0555550282008,2.69293942713946,0.11,-0.699999999999999,3.82,0.52,-0.673472733743458,0.0566666666666667,-2.94169265706185,0.286666666666667,-1.27589395233146,0.17,-1.81483329224204,12.6666666666667,23.1833333333333,1455.4525114345,91.7050519697585,-38.9412952624116,-0.345775465921132,16.986816901656
RIL030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIL031,0.11,-2.20727491318972,0.01,-4.60517018598809,0.07,-2.65926003693278,0.03,-3.50655789731998,8.1,15.5,1298.72860913298,64.6070544580687,-33.1046275172866,-0.635786492500038,20.1019628588065,0.5,-0.693147180559945,0.03,-3.50655789731998,0.28,-1.27296567581289,0.19,-1.66073120682165,17.25,31.3,1513.00093942627,59.6510850033096,-37.6722868454275,0.0809968151147824,25.3641813781313,0.52,-0.653926467406664,0.01,-4.60517018598809,0.33,-1.10866262452161,0.18,-1.71479842809193,9.1,21.8,1802.73057406964,68.2589726867868,NA,1.64175222051082,NA,289.72963464337,-214.27233029329,8.6078876834772,4.9559694547591,NA,-5.2622185193248,NA,4.5676593281409,1.56075540539604,-0.71678330761482,0.02,-0.39,-8.15,-9.15,-9.5,-15.8,504.00196493666,3.6519182287181,NA,NA,2.27753871301086,0.41,1,6.3,0.376666666666667,-1.18478285371878,0.0166666666666667,-4.23896608976539,0.226666666666667,-1.68029611242243,0.133333333333333,-2.29402917741119,11.4833333333333,22.8666666666667,1538.15337420963,64.172370716055,-35.3884571813571,0.362320847708521,22.7330721184689
RIL032,0.07,-2.65926003693278,0,NA,0.05,-2.99573227355399,0.02,-3.91202300542815,8.37,14.1,1346.0438181024,54.4366929649591,-32.4253791392273,NA,24.7267742544325,0.3,-1.20397280432594,0.01,-4.60517018598809,0.18,-1.71479842809193,0.1,-2.30258509299405,9.5,20.05,1667.99599440284,108.587183650011,-37.1932526077832,-1.30677209110695,15.3608919426346,0.41,-0.891598119283784,0.02,-3.91202300542815,0.28,-1.27296567581289,0.11,-2.20727491318972,7.23,17.57,1552.26536288682,99.5707472107453,-43.7636138789836,0.28835769290542,15.5895723028109,-115.73063151602,-321.95217630044,-9.0164364392657,-54.1504906850519,0.2286803601763,9.3658823117979,-6.5703612712004,4.7678734685559,1.59512978401237,NA,0.11,-0.23,-2.27,-1.13,-2.48,-5.95,206.22154478442,45.1340542457862,-9.1372019516216,-11.3382347397563,NA,0.34,-1.14,3.47,0.26,-1.58494365351417,0.01,-4.25859659570812,0.17,-1.99449879248627,0.0766666666666667,-2.80729433720397,8.36666666666667,17.24,1522.10172513069,87.5315412752385,-37.7940818753314,-0.509207199100765,18.5590794999593
RIL033,0.06,-2.81341071676004,0,NA,0.04,-3.2188758248682,0.02,-3.91202300542815,6,12.47,1366.96236732504,59.6688159349716,-33.4175931990558,-0.67062023175034,22.9091585932388,0.33,-1.10866262452161,0.01,-4.60517018598809,0.21,-1.56064774826467,0.1,-2.30258509299405,10.43,21.27,1467.17002235803,64.326847462353,-37.4092671904408,-0.119255911519162,22.8080510741131,0.42,-0.867500567704723,0.02,-3.91202300542815,0.28,-1.27296567581289,0.12,-2.12026353620009,7.35,18.1,1782.0631007555,92.4128586330348,-43.3015028477301,0.364994155121308,19.283713620763,314.89307839747,-100.20765503299,28.0860111706818,-4.6580315273814,-3.5243374533501,0.101107519125701,-5.8922356572893,3.991673991385,0.48425006664047,-0.551364320231178,0.09,-0.27,-3.08,-4.43,-3.17,-8.8,415.10073343046,32.7440426980632,-3.6254449724758,-9.8839096486743,1.03561438687165,0.36,1.35,5.63,0.27,-1.59652463632879,0.01,-4.25859659570812,0.176666666666667,-2.01749641631525,0.08,-2.7782905448741,7.92666666666667,17.28,1538.73183014619,72.1361740101198,-38.0427877457422,-0.141627329382731,21.6669744293716
RIL034,0.15,-1.89711998488588,0.01,-4.60517018598809,0.09,-2.40794560865187,0.04,-3.2188758248682,10.8,17.83,1570.8931953849,91.8296054357201,-33.7727443000432,-3.51092449643664,17.1066094418157,0.86,-0.150822889734584,0.1,-2.30258509299405,0.41,-0.891598119283784,0.35,-1.04982212449868,14.9,29.07,1534.03044708319,74.8869641280288,-38.4119812449899,-0.853752928121027,20.4846125750346,0.54,-0.616186139423817,0.03,-3.50655789731998,0.34,-1.07880966137193,0.17,-1.77195684193188,8.63,20.03,1558.8928020418,80.3178281872052,-44.2033851305495,0.984062723709842,19.4090507328998,24.86235495861,36.8627483017101,5.4308640591764,16.9426413076913,-1.0755618421348,-3.3780031332189,-5.7914038855596,4.6392369449467,1.83781565183087,-2.65717156831561,-0.32,-0.71,-6.27,-4.1,-9.04,-11.24,-12.0003933431001,-11.5117772485149,2.3024412910841,-10.4306408305063,4.49498722014648,0.39,-2.17,2.2,0.516666666666667,-0.888043004681427,0.0466666666666667,-3.47143772543404,0.28,-1.45945112976919,0.186666666666667,-2.01355159709959,11.4433333333333,22.31,1554.6054815033,82.344799250318,-38.7960368918609,-1.12687156694928,19.0000909165834
RIL035,0.15,-1.89711998488588,0.02,-3.91202300542815,0.08,-2.52572864430826,0.05,-2.99573227355399,8,17.3,1554.37720646291,99.7511334182857,-33.5311320482155,-1.98957105538395,15.582551828709,0.14,NA,0.02,-3.91202300542815,0.08,-2.52572864430826,0.04,NA,11,18.4,1535.67772159603,56.2928303858242,NA,NA,27.2801653615688,0.58,-0.544727175441672,0.18,-1.71479842809193,0.16,-1.83258146374831,0.24,-1.42711635564015,12.75,28.45,1511.34369154382,74.27818861774,-43.4782134451,0.629891956280571,20.3470725345996,-24.3340300522102,18.6994848668799,17.9853582319158,43.4583030324615,-6.9330928269692,-11.6976135328598,NA,NA,NA,NA,0.44,0.00999999999999998,1.75,-3,10.05,-1.1,-43.0335149190901,-25.4729448005457,4.7645207058906,-9.94708139688451,2.61946301166452,0.43,4.75,11.15,0.29,-1.22092358016378,0.0733333333333333,-3.17961481298274,0.106666666666667,-2.29467958412161,0.11,-2.21142431459707,10.5833333333333,21.3833333333333,1533.79953986759,76.7740508072833,-38.5046727466577,-0.67983954955169,21.0699299082925
RIL036,NA,-0.63487827243597,NA,-1.71479842809193,0.13,-2.04022082852655,NA,-1.51412773262978,NA,NA,1483.90990911613,107.535118178689,-34.1200243776503,-1.28861840621002,13.7993051409526,NA,NA,0.2,-1.6094379124341,NA,NA,0.09,-2.40794560865187,7.4,NA,1300.04001500829,55.0606663058725,NA,0.355872125935617,23.6110476358263,0.76,-0.27443684570176,0.35,-1.04982212449868,0.18,-1.71479842809193,0.37,-0.994252273343867,13.87,30.4,1320.03191956859,79.0647254812944,-43.5551339817803,0.666409447420081,16.6955859459842,19.9919045602999,183.86989410784,24.0040591754219,52.4744518728165,-6.9154616898421,-9.8117424948737,NA,NA,0.310537321484464,-1.64449053214564,NA,NA,6.47,NA,NA,NA,-163.87798954754,-28.4703926973946,2.8962808050316,-9.43510960413,1.9550278536301,NA,NA,NA,0.76,-0.454657559068865,0.275,-1.45801948834157,0.155,-1.87750962830924,0.23,-1.63877520487517,10.635,30.4,1367.99394789767,80.553503321952,-38.8375791797153,-0.088778944284774,18.0353129075877
RIL037,0.39,-0.941608539858445,NA,-2.40794560865187,0.15,-1.89711998488588,0.15,-1.89711998488588,14.73,24.53,1476.33509816894,104.463079467415,-34.036273997654,-0.795339942345299,14.1326017354241,0.57,-0.562118918153541,0.06,-2.81341071676004,0.3,-1.20397280432594,0.21,-1.56064774826467,15.47,29.7,1442.87877101687,80.2593075841373,-38.0058976882842,-0.827545368661646,17.9777126721941,0.61,-0.49429632181478,0.07,-2.65926003693278,0.29,-1.23787435600162,0.26,-1.34707364796661,14.83,32.87,1353.00879206984,83.1507386620462,-43.8437310346193,0.962185108943358,16.2717591429818,-89.8699789470299,33.4563271520701,2.89143107790889,24.2037718832777,-1.7059535292123,-3.84511093677,-5.8378333463351,3.9696236906302,1.789730477605,0.0322054263163469,0.04,-0.18,-0.640000000000001,-0.74,3.17,-5.17,-123.3263060991,-21.3123408053688,2.1391574075577,-9.8074570369653,1.75752505128866,0.22,0.0999999999999996,8.34,0.523333333333333,-0.666007926608922,0.065,-2.62687212078156,0.246666666666667,-1.44632238173781,0.206666666666667,-1.60161379370572,15.01,29.0333333333333,1424.07422041855,89.2910419045328,-38.6286342401858,-0.220233400687862,16.1273578502
RIL038,0.25,-1.38629436111989,0.03,-3.50655789731998,0.14,-1.96611285637283,0.08,-2.52572864430826,12.2,19.8,1567.55860072447,93.4827081594846,-33.7765202083015,-1.3765962814278,16.7684337733366,1.1,0.0953101798043249,0.23,-1.46967597005894,0.36,-1.02165124753198,0.5,-0.693147180559945,13.23,25.23,1487.66585891701,70.7107487787188,-38.3082782660246,-1.27618896239978,21.0387513159066,1.37,0.314810739840034,0.29,-1.23787435600162,0.44,-0.82098055206983,0.64,-0.446287102628419,11.5,26.83,1593.61214221057,66.2158329394631,-43.8422701553888,0.0750901731061588,24.0669349227624,105.94628329356,79.89274180746,-4.4949158392557,22.7719593807658,3.0281836068558,-4.27031754257,-5.5339918893642,4.5317580577231,1.35127913550594,-0.10040731902802,0.27,-0.85,-1.73,-1.03,1.6,-5.43,26.0535414861001,-27.2668752200215,7.2985011494258,-10.0657499470873,1.45168645453396,1.12,-0.699999999999999,7.03,0.906666666666667,-0.32539114715851,0.183333333333333,-2.07136940779351,0.313333333333333,-1.26958155199155,0.406666666666667,-1.22172097583221,12.31,23.9533333333333,1549.61220061735,76.8030966258888,-38.642356209905,-0.859231690240474,20.6247066706685
RIL041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIL042,0.1,-2.30258509299405,0.01,-4.60517018598809,0.06,-2.81341071676004,0.03,-3.50655789731998,8.93,18.03,1651.36805652354,72.2355576745642,-32.8645271825177,-0.841271733016976,22.8608750272723,0.92,-0.083381608939051,0.35,-1.04982212449868,0.33,-1.10866262452161,0.44,-0.82098055206983,18,35.9,1378.65531404622,89.4479057561312,-38.2932635510701,-1.20496158183447,15.412941224191,0.78,-0.2484613592985,0.05,-2.99573227355399,0.46,-0.776528789498996,0.27,-1.30933331998376,11.07,24.8,1416.35119528798,60.2162904605075,-43.7520270359303,0.340228123405573,23.5210635603149,37.6958812417602,272.71274247732,-29.2316152956237,-17.212348081567,8.1081223361239,7.4479338030813,-5.4587634848602,5.4287363685524,1.54518970524004,0.363689848817494,-0.14,-0.82,-6.93,-9.07,-11.1,-17.87,-235.01686123556,-12.0192672140567,0.6601885330426,-10.8874998534126,1.18149985642255,0.68,2.14,6.77,0.6,-0.8781426870772,0.136666666666667,-2.88357486134692,0.283333333333333,-1.56620071026022,0.246666666666667,-1.87895725645786,12.6666666666667,26.2433333333333,1482.12485528591,73.966584630401,-38.3032725898394,-0.568668397148624,20.5982932705927
RIL043,0.3,-1.20397280432594,NA,-2.20727491318972,0.07,-2.65926003693278,0.13,-2.04022082852655,13.63,20.3,1272.91049498674,87.8661306491662,-33.3527639401912,-1.9631113972238,14.4869301240685,0.46,-0.776528789498996,0.07,-2.65926003693278,0.19,-1.66073120682165,0.2,-1.6094379124341,14,24.7,1581.09178699984,78.6347392604219,-37.3502775508275,1.43254206489292,20.1067848875749,0.73,-0.3147107448397,0.04,-3.2188758248682,0.41,-0.891598119283784,0.29,-1.23787435600162,13.67,27.3,1300.82784438977,64.6989268014222,-44.4090141598651,1.01404581972558,20.1058643272762,-280.26394261007,-308.1812920131,-13.9358124589997,9.2313913887443,-0.000920560298698803,-5.6198547635064,-7.0587366090376,3.9975136106363,-0.41849624516734,-3.39565346211672,0.27,-0.16,-0.33,-0.369999999999999,2.6,-4.4,27.9173494030299,-23.167203847744,5.6189342032077,-11.0562502196739,2.97715721694938,0.43,0.0399999999999991,7,0.496666666666667,-0.765070779554879,0.055,-2.6951369249969,0.223333333333333,-1.73719645434607,0.206666666666667,-1.62917769898742,13.7666666666667,24.1,1384.94337545878,77.0665989036701,-38.3706852169613,0.161158829131567,18.2331931129732
RIL044,0.21,-1.56064774826467,0.03,-3.50655789731998,0.11,-2.20727491318972,0.08,-2.52572864430826,11.7,22.73,1522.04118940656,90.9838871863009,-33.5966308078375,-2.2687478038579,16.7286894028828,1.03,0.0295588022415444,0.22,-1.51412773262978,0.34,-1.07880966137193,0.47,-0.755022584278033,22.3,36.4,1477.77476581903,71.4398817935887,-38.0593289325082,0.0317571078814805,20.6855712624045,0.62,-0.478035800943,0.03,-3.50655789731998,0.37,-0.994252273343867,0.23,-1.46967597005894,11.6,25.85,1739.53911409212,75.7042702619933,-43.8635070204397,0.302470104378967,22.9780844339693,261.76434827309,44.26642358753,4.2643884684046,19.5440053927122,2.2925131715648,-3.9568818595217,-5.8041780879315,4.4626981246707,0.270712996497486,-2.30050491173938,-0.41,-0.82,-10.7,-10.6,-10.55,-13.67,217.49792468556,-15.2796169243076,6.2493950310865,-10.2668762126022,2.57121790823687,0.41,-0.0999999999999996,3.12,0.62,-0.669708248988709,0.0933333333333333,-2.84241450908991,0.273333333333333,-1.42677894930184,0.26,-1.58347573288174,15.2,28.3266666666667,1579.7850231059,79.3760130806276,-38.5064889202618,-0.644840197199151,20.1307816997522
RIL045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RIL047,0.11,-2.20727491318972,0.02,-3.91202300542815,0.06,-2.81341071676004,0.04,-3.2188758248682,10.4,19.4,1623.1198610508,89.2479628022692,-33.9759042294404,-2.22354387025286,18.1866320539647,0.55,-0.59783700075562,0.09,-2.40794560865187,0.25,-1.38629436111989,0.21,-1.56064774826467,10.57,29.33,1701.066378309,92.0133907100749,-37.4970825661894,-1.31790725871826,18.4871611097226,0.95,-0.0512932943875506,0.24,-1.42711635564015,0.58,-0.544727175441672,0.3,-1.20397280432594,11.07,19.3,1373.28738540295,74.3996463743313,-44.0111382712082,0.2805992960957,18.4582515149797,-327.77899290605,-77.9465172581999,-17.6137443357436,-2.7654279078057,-0.028909594742899,-0.300529055757899,-6.51405570501881,3.521178336749,1.59850655481396,-0.9056366115346,0.4,-0.44,0.5,-0.17,-10.03,-9.93,-249.83247564785,-14.8483164279379,0.271619461015,-10.0352340417678,2.50414316634856,0.84,0.67,-0.0999999999999979,0.536666666666667,-0.952135069444297,0.116666666666667,-2.58236165657339,0.296666666666667,-1.58147741777387,0.183333333333333,-1.99449879248627,10.68,22.6766666666667,1565.82454158758,85.2203332955585,-38.4947083556127,-1.08695061095847,18.3773482262223
RIL048,0.24,-1.42711635564015,0.03,-3.50655789731998,0.14,-1.96611285637283,0.08,-2.52572864430826,10.4,19.93,1637.35800017473,103.152968636368,-33.6011982485235,-2.18994997730498,15.8731059495408,1.32,0.27763173659828,0.43,-0.843970070294529,0.35,-1.04982212449868,0.54,-0.616186139423817,16.5,32.47,1648.70447017023,66.8172703941635,NA,-0.375372958661617,24.6748252427001,1.6,0.470003629245736,0.26,-1.34707364796661,0.65,-0.430782916092454,0.69,-0.371063681390832,20.5,36.4,NA,NA,NA,NA,NA,NA,-11.3464699955,NA,36.3356982422045,NA,-8.8017192931593,NA,NA,NA,-1.81457701864336,0.28,-1.08,4,-6.1,3.93,-12.54,NA,NA,NA,NA,NA,1.36,10.1,16.47,1.05333333333333,-0.226493663265378,0.24,-1.89920053852704,0.38,-1.14890596565465,0.436666666666667,-1.17099282170764,15.8,29.6,1643.03123517248,84.9851195152658,-33.6011982485235,-1.2826614679833,20.2739655961204
RIL049,0.16,-1.83258146374831,0.04,-3.2188758248682,0.06,-2.81341071676004,0.06,-2.81341071676004,12.33,19.67,1597.11148090207,107.492465670937,-33.7050257859316,-2.26410772710317,14.8578923269957,1.3,0.262364264467491,0.25,-1.38629436111989,0.47,-0.755022584278033,0.57,-0.562118918153541,18.53,34.93,1634.38656430825,81.1463608790139,-38.2995820931127,0.379982058067923,20.1412182456963,0.81,-0.210721031315653,0.03,-3.50655789731998,0.52,-0.653926467406664,0.26,-1.34707364796661,12.17,27.63,1513.30429804341,78.0237720456071,-44.3754919788352,1.38563582215234,19.3954260139953,-121.08226626484,-37.2750834061799,-3.12258883340679,26.3461047919231,-0.745792231701,-5.2833259187006,-6.0759098857225,4.59455630718109,1.00565376408442,-2.64408978517109,-0.49,-1.14,-6.36,-6.2,-7.3,-15.26,-83.8071828586601,-29.4686936253299,4.5375336869996,-10.6704661929036,3.64974354925551,0.65,-0.16,7.96,0.756666666666667,-0.593646076865491,0.106666666666667,-2.70390936110269,0.35,-1.40745325614825,0.296666666666667,-1.5742010942934,14.3433333333333,27.41,1581.60078108458,88.887532865186,-38.7933666192932,-0.166163282294302,18.1315121955624
RIL050,0.12,-2.12026353620009,0.01,-4.60517018598809,0.08,-2.52572864430826,0.03,-3.50655789731998,8.23,16.03,1536.97151624729,93.318750185328,-33.9891536089955,-2.11686475651669,16.4701253841796,0.69,-0.371063681390832,0.15,-1.89711998488588,0.28,-1.27296567581289,0.27,-1.30933331998376,15.63,25.63,1391.03381538345,86.120149025252,-38.619870445878,-0.0405326327999341,16.1522457999414,0.89,-0.116533816255952,0.23,-1.46967597005894,0.32,-1.13943428318836,0.34,-1.07880966137193,13.43,28.23,1291.91437576281,70.1594390489217,-43.7793192183375,0.631060906404469,18.4139781229147,-99.1194396206399,145.93770086384,-15.9607099763303,7.198601160076,2.2617323229733,0.317879584238199,-5.1594487724595,4.6307168368825,0.671593539204403,-2.07633212371676,0.2,-0.57,-2.2,-7.4,2.6,-9.6,-245.05714048448,-23.1593111364063,1.9438527387351,-9.790165609342,2.74792566292116,0.77,5.2,12.2,0.566666666666667,-0.869287011282291,0.13,-2.65732204697764,0.226666666666667,-1.64604286776984,0.213333333333333,-1.96490029289189,12.43,23.2966666666667,1406.63990246452,83.1994460865006,-38.7961144244037,-0.508778827637385,17.0121164356786
